SUBSISTEMA,TIPO INSTITUICAO,COD IES,COD UO,IES,IES UO,ASSOCIACAO,NUMERO REGISTO,CURSO,COD CURSO,ECTS,CNA/CL/CI,DURACAO,TIPO CURSO,COD CNAEF,LMA,REGIME GERAL DE ACESSO,MAIORES 23,DIPLOMADOS DET,DIPLOMADOS TESP,OUTROS CURSOS SUPERIORES,CURSOS DUPLA CERTIFICAÇÃO,MEDICINA PARA LICENCIADOS,ESTUDANTES INTERNACIONAIS,MUDANÇA DE PAR,REGIMES ESPECIAIS,TOTAL VAGAS CE,TOTAL VAGAS
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Cr 164/2012,Engenharia Informática,L400,180,CI,6 Semestres,L1,481,60,52,1,0,0,0,4,0,2,1,0,8,60
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Ef 208/2011,Fotografia e Cultura Visual,8134,180,CI,6 Semestres,L1,213,60,47,4,0,0,1,4,0,3,1,0,13,60
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Cr 36/2013,Gestão,9147,180,CI,6 Semestres,L1,345,200,195,1,0,0,0,0,0,2,2,0,5,200
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Ef 193/2012,Gestão Hoteleira,9173,180,CI,6 Semestres,L1,811,130,108,10,0,0,1,6,0,4,1,0,22,130
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Ef 2867/2011,Gestão de Recursos Humanos,9157,180,CI,6 Semestres,L1,345,90,85,2,0,0,0,0,0,2,1,0,5,90
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Cr 74/2013,Gestão do Desporto,9162,180,CI,6 Semestres,L1,345,35,35,0,0,0,0,0,0,0,0,0,0,35
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Ef 2868/2011,Informática de Gestão,9186,180,CI,6 Semestres,L1,481,50,45,1,0,0,0,2,0,1,1,0,5,50
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Ef 209/2011,Marketing e Publicidade,9206,180,CI,6 Semestres,L1,342,200,181,4,0,0,1,10,0,2,2,0,19,200
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Cr 64/2013,Psicologia,9219,180,CI,6 Semestres,L1,311,160,151,3,0,0,2,0,0,3,1,0,9,160
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Cr 88/2025,Relações Internacionais,9229,180,CI,3 anos,L1,313,20,17,1,0,0,0,0,0,1,1,0,3,20
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Cr 115/2018,Tecnologias Criativas,L183,180,CI,6 Semestres,L1,213,70,57,4,0,0,0,5,0,3,1,0,13,70
Privado,Universitário,4350,4350,Universidade Europeia,Universidade Europeia,n/a,R/A-Ef 48/2012,Turismo,9254,180,CI,6 Semestres,L1,812,100,62,23,0,0,1,6,0,5,3,0,38,100
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Ef 124/2012,Arquitetura,9257,300,CI,5 Anos,MI,581,50,40,4,1,1,1,1,0,1,1,0,10,50
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Cr 214/2021,Ciência de Dados,L188,180,CI,6 Semestres,L1,481,40,25,8,1,1,1,1,0,2,1,0,15,40
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Cr 41/2020,Ciências do Desporto,9707,180,CI,6 Semestres,L1,813,35,25,4,1,1,1,1,0,1,1,0,10,35
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,Alínea a),R/A-Cr 150/2022,Computação e Matemática Aplicada,l291,180,CI,6 Semestres,L1,481,50,9,1,1,1,1,1,0,1,1,0,7,16
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Ef 30/2012,Design de Comunicação,9070,180,CI,6 Semestres,L1,213,20,13,1,1,1,1,1,0,1,1,0,7,20
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Cr 98/2022,Design e Produção de Moda e Têxtil,L270,180,CI,6 Semestres,L1,214,25,17,2,1,1,1,1,0,1,1,0,8,25
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Ef 61/2012,Direito,9078,240,CI,8 Semestres,L1,380,60,50,4,1,1,1,1,0,1,1,0,10,60
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Ef 312/2012,Engenharia Informática,9119,180,CI,6 Semestres,L1,523,40,25,8,1,1,1,1,0,2,1,0,15,40
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Ef 267/2012,Gestão de Empresas,9152,180,CI,6 Semestres,L1,345,40,25,6,1,1,2,1,0,2,2,0,15,40
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Ef 268/2012,Gestão de Recursos Humanos,9157,180,CI,6 Semestres,L1,345,40,25,6,1,1,2,1,0,2,2,0,15,40
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Cr 31/2019,Gestão do Turismo,L191,180,CI,6 Semestres,L1,812,35,25,4,1,1,1,1,0,1,1,0,10,35
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Cr 62/2013,Psicologia,9219,180,CI,6 Semestres,L1,311,60,50,4,1,1,1,1,0,1,1,0,10,60
Privado,Universitário,4375,4375,Instituto Superior Manuel Teixeira Gomes,Instituto Superior Manuel Teixeira Gomes,n/a,R/A-Cr 172/2021,Tecnologias Criativas,L183,180,CI,6 Semestres,L1,213,25,18,2,0,1,1,1,0,1,1,0,7,25
Privado,Politécnico,4440,4442,Instituto Superior Politécnico Gaya,Instituto Superior Politécnico Gaya - Escola Superior de Ciência e Tecnologia,n/a,R/A-Ef 1000/2011,Engenharia Eletrónica e de Automação,9106,180,CI,6 Semestres,L1,523,60,30,10,4,4,2,6,0,2,2,0,30,60
Privado,Politécnico,4440,4442,Instituto Superior Politécnico Gaya,Instituto Superior Politécnico Gaya - Escola Superior de Ciência e Tecnologia,n/a,R/A-Ef 1001/2011,Engenharia Informática,9119,180,CI,6 Semestres,L1,523,40,20,6,2,2,2,5,0,2,1,0,20,40
Privado,Politécnico,4440,4442,Instituto Superior Politécnico Gaya,Instituto Superior Politécnico Gaya - Escola Superior de Ciência e Tecnologia,n/a,R/A-Cr 63/2016,Engenharia Mecânica,9123,180,CI,6 Semestres,L1,521,30,14,4,2,1,2,4,0,2,1,0,16,30
Privado,Politécnico,4440,4444,Instituto Superior Politécnico Gaya,Instituto Superior Politécnico Gaya - Escola Superior de Ciências Empresariais,n/a,R/A-Ef 3371/2011,Contabilidade,9056,180,CI,6 Semestres,L1,344,30,18,4,1,1,1,1,0,3,1,0,12,30
Privado,Politécnico,4440,4444,Instituto Superior Politécnico Gaya,Instituto Superior Politécnico Gaya - Escola Superior de Ciências Empresariais,n/a,R/A-Ef 1003/2011,Gestão,9147,180,CI,6 Semestres,L1,345,30,18,4,1,1,1,1,0,3,1,0,12,30
Privado,Universitário,4450,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida","ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",n/a,R/A-Ef 1087/2011,Biologia,9011,180,CI,6 Semestres,L1,421,40,35,2,0,0,1,1,0,0,1,0,5,40
Privado,Universitário,4450,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida","ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",n/a,R/A-Cr 33/2022,Ciências Cognitivas e do Comportamento,L255,180,CI,6 Semestres,L1,310,40,28,7,0,0,2,1,0,1,1,0,12,40
Privado,Universitário,4450,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida","ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",n/a,R/A-Cr 82/2015,Educação Básica,9853,180,CI,6 Semestres,L1,144,60,43,5,0,0,3,7,0,0,2,0,17,60
Privado,Universitário,4450,4450,"ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida","ISPA - Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",n/a,R/A-Cr 71/2021,Psicologia,9219,180,CI,3 Anos,L1,311,400,379,13,0,0,3,1,0,1,3,0,21,400
Privado,Politécnico,4460,4460,ISAVE - Instituto Superior de Saúde,ISAVE - Instituto Superior de Saúde,n/a,R/A-Cr 38/2019,Dietética e Nutrição,8149,240,CI,8 Semestres,L1,726,24,17,1,1,1,1,1,0,1,1,0,7,24
Privado,Politécnico,4460,4460,ISAVE - Instituto Superior de Saúde,ISAVE - Instituto Superior de Saúde,n/a,R/A-Ef 55/2012,Enfermagem,9500,240,CI,8 Semestres,L1,723,120,72,3,3,10,9,10,0,3,10,0,48,120
Privado,Politécnico,4460,4460,ISAVE - Instituto Superior de Saúde,ISAVE - Instituto Superior de Saúde,n/a,R/A-Ef 147/2012,Fisioterapia,9504,240,CI,8 Semestres,L1,726,70,42,8,4,4,4,4,0,2,2,0,28,70
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 980/2011,Comunicação Empresarial,9053,180,CI,6 Semestres,L1,349,60,22,5,4,0,4,4,0,14,4,3,35,60
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 982/2011,Design de Comunicação,9070,180,CI,6 Semestres,L1,213,30,15,2,2,0,1,2,0,7,1,0,15,30
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Cr 36/2019,Empreendedorismo,L185,180,CI,6 Semestres,L1,345,40,15,4,2,0,4,2,0,7,4,2,23,40
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 983/2011,Gestão,9147,180,CI,6 Semestres,L1,345,50,32,3,0,0,1,1,0,11,2,0,18,50
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 984/2011,Gestão de Recursos Humanos,9157,180,CI,6 Semestres,L1,345,30,15,2,1,0,1,1,0,9,1,0,15,30
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 985/2011,Informática,9185,180,CI,6 Semestres,L1,481,20,10,1,1,0,1,2,0,4,1,0,10,20
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 981/2011,Jornalismo,9191,180,CI,6 Semestres,L1,321,25,13,2,1,0,1,2,0,4,2,0,12,25
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Cr 987/2011,Multimédia,9213,180,CI,3 anos,L1,213,35,12,4,3,0,3,3,0,7,3,0,23,35
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 988/2011,Psicologia,9219,180,CI,6 Semestres,L1,311,120,90,5,0,0,8,0,0,13,4,0,30,120
Privado,Universitário,4500,4500,Instituto Superior Miguel Torga,Instituto Superior Miguel Torga,n/a,R/A-Ef 989/2011,Serviço Social,9238,210,CI,7 Semestres,L1,762,60,22,5,4,0,5,5,0,13,4,2,36,60
Privado,Universitário,4520,4520,Instituto Superior de Serviço Social do Porto,Instituto Superior de Serviço Social do Porto,n/a,R/A-Ef 171/2012,Gerontologia,L388,180,CI,6 Semestres,L1,319,45,12,4,1,4,2,3,0,1,2,1,17,30
Privado,Universitário,4520,4520,Instituto Superior de Serviço Social do Porto,Instituto Superior de Serviço Social do Porto,n/a,R/A-Ef 186/2012,Serviço Social,9238,210,CI,7 Semestres,L1,762,90,50,8,1,4,3,5,0,5,3,1,29,80
Privado,Politécnico,4530,4530,Instituto Superior de Tecnologias Avançadas de Lisboa,Instituto Superior de Tecnologias Avançadas de Lisboa,n/a,R/A-Ef 249/2012,Engenharia Informática,9119,180,CI,6 Semestres,L1,523,100,78,5,1,1,1,12,0,1,1,0,22,100
Privado,Politécnico,4530,4530,Instituto Superior de Tecnologias Avançadas de Lisboa,Instituto Superior de Tecnologias Avançadas de Lisboa,n/a,R/A-Ef 248/2012,Engenharia Multimédia,9124,180,CI,6 Semestres,L1,481,100,78,5,1,1,1,12,0,1,1,0,22,100
Privado,Politécnico,4530,4530,Instituto Superior de Tecnologias Avançadas de Lisboa,Instituto Superior de Tecnologias Avançadas de Lisboa,n/a,R/A-Cr 64/2023,Engenharia de Redes e Segurança Informática,L322,180,CI,6 Semestres,L1,481,30,18,2,1,1,1,5,0,1,1,0,12,30
Privado,Politécnico,4570,4571,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Gestão,n/a,R/A-Ef 256/2012,Gestão de Empresas,9152,180,CI,6 Semestres,L1,345,60,50,4,1,1,1,1,0,1,1,0,10,60
Privado,Politécnico,4570,4571,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Gestão,n/a,R/A-Ef 195/2012,Gestão de Recursos Humanos,9157,180,CI,6 Semestres,L1,345,60,50,4,1,1,1,1,0,1,1,0,10,60
Privado,Politécnico,4570,4571,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Gestão,n/a,R/A-Cr 254/2021,Gestão do Turismo,L191,180,CI,6 Semestres,L1,812,50,42,2,1,1,1,1,0,1,1,0,8,50
Privado,Politécnico,4570,4572,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia,n/a,R/A-Cr 149/2023,Comunicação Digital,L330,180,CI,3 Anos,L1,321,40,32,2,1,1,1,1,0,1,1,0,8,40
Privado,Politécnico,4570,4572,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia,n/a,R/A-Cr 47/2020,Engenharia Informática,9119,180,CI,6 Semestres,L1,523,50,42,2,1,1,1,1,0,1,1,0,8,50
Privado,Politécnico,4570,4572,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia,n/a,R/A-Ef 187/2012,Engenharia da Segurança do Trabalho,8187,180,CI,6 Semestres,L1,862,50,42,2,1,1,1,1,0,1,1,0,8,50
Privado,Politécnico,4570,4572,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia,n/a,R/A-Cr 144/2022,Informática para Comércio Eletrónico,L287,180,CI,6 Semestres,L1,481,40,32,2,1,1,1,1,0,1,1,0,8,40
Privado,Politécnico,4570,4572,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia,n/a,R/A-Cr 244/2025,Inteligência Artificial,L418,180,CI,3 anos,L1,481,40,32,2,1,1,1,1,0,1,1,0,8,40
Privado,Politécnico,4570,4572,ISLA - Instituto Politécnico de Gestão e Tecnologia,ISLA - Instituto Politécnico de Gestão e Tecnologia - Escola Superior de Tecnologia,n/a,R/A-Cr 31/2022,Multimédia,9213,180,CI,6 Semestres,L1,213,40,32,2,1,1,1,1,0,1,1,0,8,40
Privado,Politécnico,4580,4581,Instituto Politécnico da Maia,"Instituto Politécnico da Maia - Escola Superior de Ciências Sociais, Educação e Desporto",n/a,R/A-Cr 28/2018,"Desporto, Condição Física e Bem-Estar",L174,180,CI,6 Semestres,L1,813,30,20,1,1,4,1,1,0,1,1,0,10,30
Privado,Politécnico,4580,4581,Instituto Politécnico da Maia,"Instituto Politécnico da Maia - Escola Superior de Ciências Sociais, Educação e Desporto",n/a,R/A-Cr 142/2021,Educação Social,9084,180,CI,6 Semestres,L1,762,30,18,2,1,1,1,1,0,5,1,0,12,30
Privado,Politécnico,4580,4581,Instituto Politécnico da Maia,"Instituto Politécnico da Maia - Escola Superior de Ciências Sociais, Educação e Desporto",n/a,R/A-Cr 99/2015,Solicitadoria,9242,180,CI,6 Semestres,L1,380,40,25,5,1,1,1,1,0,5,1,0,15,40
Privado,Politécnico,4580,4581,Instituto Politécnico da Maia,"Instituto Politécnico da Maia - Escola Superior de Ciências Sociais, Educação e Desporto",n/a,R/A-Cr 100/2015,Treino Desportivo,9808,180,CI,6 Semestres,L1,813,60,45,1,1,8,1,1,0,1,2,0,15,60
Privado,Politécnico,4580,4582,Instituto Politécnico da Maia,Instituto Politécnico da Maia - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 90/2015,Contabilidade,9056,180,CI,6 Semestres,L1,344,35,20,4,1,1,1,1,0,5,2,0,15,35
Privado,Politécnico,4580,4582,Instituto Politécnico da Maia,Instituto Politécnico da Maia - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 65/2018,Desenvolvimento de jogos digitais,L180,180,CI,3 Anos,L1,213,30,18,2,1,4,1,1,0,2,1,0,12,30
Privado,Politécnico,4580,4582,Instituto Politécnico da Maia,Instituto Politécnico da Maia - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 3/2018,Negócios e Comércio Internacional,L166,180,CI,6 Semestres,L1,341,30,18,1,1,2,1,1,0,5,1,0,12,30
Privado,Politécnico,4580,4582,Instituto Politécnico da Maia,Instituto Politécnico da Maia - Escola Superior de Tecnologia e Gestão,n/a,R/A-Cr 102/2016,"Tecnologias de Informação, Web e Multimédia",L137,180,CI,6 Semestres,L1,481,55,35,3,1,3,1,1,0,10,1,0,20,55
Privado,Politécnico,4590,4590,Escola Superior de Saúde Atlântica,Escola Superior de Saúde Atlântica,n/a,R/A-Ef 1124/2011,Enfermagem,9500,240,CI,8 Semestres,L1,723,50,22,12,0,1,2,9,0,2,1,1,27,50
Privado,Politécnico,4590,4590,Escola Superior de Saúde Atlântica,Escola Superior de Saúde Atlântica,n/a,R/A-Cr 42/2023,Farmácia,9549,240,CI,4 Anos,L1,727,40,22,7,0,2,2,2,0,2,2,1,17,40
Privado,Politécnico,4590,4590,Escola Superior de Saúde Atlântica,Escola Superior de Saúde Atlântica,n/a,R/A-Cr 56/2018,Fisioterapia,9504,240,CI,4 Anos,L1,726,40,27,5,0,1,1,3,0,1,2,0,13,40
Privado,Politécnico,4590,4590,Escola Superior de Saúde Atlântica,Escola Superior de Saúde Atlântica,n/a,R/A-Cr 82/2017,Osteopatia,L136,240,CI,4 Anos,L1,729,60,24,15,0,3,5,5,0,2,5,1,35,60
Privado,Politécnico,4600,4601,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Educação Jean Piaget de Almada,n/a,R/A-Cr 52/2020,Educação Básica,9853,180,CI,6 Semestres,L1,144,60,38,8,1,2,2,7,0,1,1,0,22,60
Privado,Politécnico,4600,4601,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Educação Jean Piaget de Almada,n/a,R/A-Cr 53/2020,Educação Social,9084,180,CI,6 Semestres,L1,762,40,20,3,1,6,1,5,0,3,1,0,20,40
Privado,Politécnico,4600,4602,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Tecnologia e Gestão Jean Piaget,n/a,R/A-Cr 37/2018,Engenharia Informática,9119,180,CI,6 Semestres,L1,523,30,16,1,1,5,1,2,0,3,1,0,14,30
Privado,Politécnico,4600,4603,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget do Algarve,n/a,R/A-Cr 76/2018,Enfermagem,9500,240,CI,4 Anos,L1,723,30,20,3,0,1,2,2,0,1,1,0,10,30
Privado,Politécnico,4600,4603,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget do Algarve,n/a,R/A-Ef 175/2011,Fisioterapia,9504,240,CI,8 Semestres,L1,726,53,30,5,1,1,3,5,0,5,3,0,23,53
Privado,Politécnico,4600,4603,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget do Algarve,n/a,R/A-Cr 93/2016,Osteopatia,L136,240,CI,8 Semestres,L1,729,35,20,5,1,1,3,3,0,1,1,0,15,35
Privado,Politécnico,4600,4604,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget de Almada,n/a,R/A-Cr 35/2025,Dietética e Nutrição,8149,240,CI,4 Anos,L1,726,40,24,4,1,1,3,4,0,2,1,0,16,40
Privado,Politécnico,4600,4604,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget de Almada,n/a,R/A-Cr 36/2025,Fisioterapia,9504,240,CI,4 Anos,L1,726,40,24,4,1,2,3,4,0,1,1,0,16,40
Privado,Politécnico,4600,4604,Instituto Politécnico Jean Piaget do Sul,Instituto Politécnico Jean Piaget do Sul - Escola Superior de Saúde Jean Piaget de Almada,n/a,R/A-Cr 167/2023,Medicina Tradicional Chinesa,L333,240,CI,4 Anos,L1,721,30,14,5,1,1,5,1,0,2,1,0,16,30
Privado,Politécnico,4610,4611,Instituto Politécnico da Lusofonia,"Instituto Politécnico da Lusofonia - Escola Superior de Comunicação, Inovação e Artes",n/a,R/A-Cr 157/2025,Arte Multimédia,9904,180,CI,3 anos,L1,213,25,18,1,1,1,1,1,0,1,1,0,7,25
Privado,Politécnico,4610,4611,Instituto Politécnico da Lusofonia,"Instituto Politécnico da Lusofonia - Escola Superior de Comunicação, Inovação e Artes",n/a,R/A-Cr 271/2021,Ilustração e Desenho,L244,180,CI,6 Semestres,L1,211,30,20,4,1,1,1,1,0,1,1,0,10,30
Privado,Politécnico,4610,4612,Instituto Politécnico da Lusofonia,Instituto Politécnico da Lusofonia - Escola Superior de Ciências da Administração,n/a,R/A-Cr 248/2025,Contabilidade e Finanças,9627,180,CI,3 anos,L1,344,30,20,4,1,1,1,1,0,1,1,0,10,30
Privado,Politécnico,4610,4612,Instituto Politécnico da Lusofonia,Instituto Politécnico da Lusofonia - Escola Superior de Ciências da Administração,n/a,R/A-Cr 41/2023,Gestão Comercial,L021,180,CI,6 Semestres,L1,345,30,22,2,1,1,1,1,0,1,1,0,8,30
Privado,Politécnico,4610,4612,Instituto Politécnico da Lusofonia,Instituto Politécnico da Lusofonia - Escola Superior de Ciências da Administração,n/a,R/A-Cr 133/2020,Gestão Empresarial,9171,180,CI,6 Semestres,L1,345,30,20,4,1,1,1,1,0,1,1,0,10,30
Privado,Politécnico,4610,4612,Instituto Politécnico da Lusofonia,Instituto Politécnico da Lusofonia - Escola Superior de Ciências da Administração,n/a,R/A-Cr 249/2021,Gestão de Empresas do Turismo,L242,180,CI,6 Semestres,L1,812,50,38,6,1,1,1,1,0,1,1,0,12,50
Privado,Politécnico,4610,4613,Instituto Politécnico da Lusofonia,Instituto Politécnico da Lusofonia - Escola Superior de Engenharia e Tecnologias,n/a,R/A-Cr 153/2023,Automação e Sistemas Informáticos,L332,180,CI,3 Anos,L1,523,30,20,4,1,1,1,1,0,1,1,0,10,30
Privado,Politécnico,4610,4613,Instituto Politécnico da Lusofonia,Instituto Politécnico da Lusofonia - Escola Superior de Engenharia e Tecnologias,n/a,R/A-Cr 158/2022,Engenharia Informática e Aplicações,L293,180,CI,6 Semestres,L1,481,30,20,4,1,1,1,1,0,1,1,0,10,30
